Title,Genre,Rating,Votes,Duration
Slasher House 3,Horror,4.3,68,N/A
Death Streamer: Noir Version,Horror,N/A,68,1h 12m
My Cannibal Crush,Horror,6.3,12,50m
Leech,Horror,N/A,12,1h 20m
Rapunzel El Perro y El Brujo,Horror,7.6,22,1h 49m
Halloween: Mal Eterno,Horror,8.2,225,50m
The Mollusk Murders,Horror,N/A,225,46m
Killer Reel,Horror,5.2,8,1h 13m
Sadako: Tomurai no Pendant,Horror,N/A,8,53m
King,Horror,N/A,8,8m
Symphony of Suffering,Horror,N/A,8,1h 3m
The Whisper Within the Woods,Horror,7.6,26,N/A
Trillberry Murders,Horror,6.0,12,1h 54m
Amigo,Horror,N/A,12,N/A
Watch Them Come Blood,Horror,8.0,7,1h 22m
The Haunted Granny,Horror,N/A,7,N/A
Enasar: Sirayet-i Cin,Horror,6.3,19,N/A
Siapa Buka Lampu?,Horror,7.4,6,1h 32m
The Hellper,Horror,6.2,24,1h 30m
SMB-plush presents trick or death,Horror,8.0,17,2h
Dead Fun,Horror,8.9,11,1h 1m
Asher and Ruth,Horror,N/A,11,1h 3m
Synthwave Horror: Frankenstein's Castle of Freaks,Horror,N/A,11,N/A
Darkness Hunting,Horror,5.0,8,1h 12m
The Message,Horror,N/A,8,N/A
Misty,Horror,N/A,8,30m
Prima del giorno dopo,Horror,7.9,74,1h 45m
The WeedHacker Massacre,Horror,N/A,74,N/A
Demon: Azab-ül Kem,Horror,5.8,51,N/A
Shi Ren Yu,Horror,2.5,9,1h 11m
Darah Nyai,Horror,N/A,9,1h 30m
Tan-Ti-Ana,Horror,6.0,25,1h 35m
Landlord,Horror,N/A,25,N/A
Stalked by Shadows,Horror,3.6,10,1h
TapewormZ,Horror,4.8,26,N/A
A Maldição de Romanova,Horror,4.4,17,1h 20m
Humanzee,Horror,N/A,17,N/A
Bloedhond,Horror,N/A,17,1h 32m
Maximum Strollerdrive,Horror,N/A,17,N/A
Decibel,Horror,4.6,7,N/A
Prove Your Love,Horror,8.3,575,N/A
SinÉl,Horror,N/A,575,1h 12m
The Hoard,Horror,N/A,575,N/A
Horror Able,Horror,6.5,24,1h 18m
Demons vs. Ghosts,Horror,8.0,5,1h 32m
Killcast,Horror,N/A,5,N/A
Un día cualquiera,Horror,5.7,15,1h 30m
Dogman Territory: Werewolves in the Land Between the Lakes,Horror,5.4,33,N/A
The Doll Under the Stairs,Horror,3.0,19,N/A
Cross Roads,Horror,N/A,19,N/A
Am Fear Liath,Horror,5.4,42,N/A
MAKKA: Cinn-i Azap,Horror,4.3,13,1h 15m
Mosaic,Horror,5.2,18,2h
Dominus,Horror,N/A,18,1h 24m
Átropos,Horror,5.7,23,1h 33m
The Haunting of Michael Barrow,Horror,N/A,23,1h 26m
Night Games,Horror,5.9,289,1h 39m
Requiem: Three Tales of Horror,Horror,3.6,36,55m
Cieco sordo muto,Horror,7.4,8,1h 25m
Sobe: Sakalli Bebek,Horror,5.0,17,1h 26m
Left One Alive,Horror,N/A,17,1h 29m
Muhnochwa,Horror,N/A,17,N/A
On Gallows Hill,Horror,N/A,17,N/A
Black Theta,Horror,N/A,17,1h 49m
Early Morning Calm,Horror,8.6,21,N/A
Halloween Massacre,Horror,6.8,22,N/A
Snake Resort,Horror,N/A,22,N/A
The Frontrooms,Horror,3.2,38,1h 14m
Compression,Horror,8.0,15,2h 4m
Murdaritaville,Horror,3.4,115,1h 2m
Flora,Horror,N/A,115,15m
Tin Roof,Horror,N/A,115,N/A
Flammentod,Horror,N/A,115,1h
Pinnil Oral,Horror,6.0,113,2h 7m
Mystery Creek,Horror,N/A,113,1h 54m
Kurban: Budak Iblis,Horror,4.3,15,1h 27m
The Killer Goldfish,Horror,N/A,15,1h 34m
Harvest,Horror,5.3,18,N/A
Time of the Witch,Horror,5.9,14,1h 31m
Verified,Horror,5.1,9,1h 37m
For God's Sake Wake Her Up,Horror,N/A,9,N/A
Observados,Horror,N/A,9,N/A
Play Along,Horror,N/A,9,1h 30m
The Jinxed,Horror,N/A,9,2h 3m
Psychopomp,Horror,N/A,9,1h 36m
The Haunting in Rosemary Lane,Horror,3.5,29,59m
Monkey's Magic Merry Go Round,Horror,7.4,9,1h 31m
Bijt,Horror,5.8,53,1h 45m
Quiet,Horror,4.0,7,1h 11m
Dunwich Journals,Horror,N/A,7,1h 30m
Ravenwood,Horror,N/A,7,N/A
Treasures of Terror: Vol 2,Horror,3.8,10,N/A
El Kafirun,Horror,6.7,18,1h 10m
Moon Ghost Returns,Horror,6.3,23,N/A
Zero Sum Game,Horror,N/A,23,N/A
Kabandha,Horror,9.2,29,2h 4m
The Exorcism of Margot Miles,Horror,N/A,29,N/A
4th Die-Mension,Horror,N/A,29,N/A
Memories You Killed,Horror,9.0,13,N/A
Boo Main Dargi,Horror,6.3,22,N/A
B Lines,Horror,7.4,14,N/A
The Damned Lands,Horror,N/A,14,N/A
New Folder,Horror,4.6,25,1h 12m
In the Woods,Horror,N/A,25,1h 23m
Town Mall 2,Horror,6.6,15,1h 26m
The Night Devours,Horror,N/A,15,N/A
3. Gece Habis,Horror,6.4,19,N/A
Dating Horror Stories,Horror,N/A,19,N/A
High Strangeness,Horror,N/A,19,N/A
The Dark Possesion Sinister Act,Horror,N/A,19,N/A
Mesken (Messuage),Horror,7.2,42,1h 42m
Day of the Wicked,Horror,N/A,42,1h 37m
Bisikan Setan,Horror,6.7,11,1h 28m
Are You Dead Yet?,Horror,N/A,11,N/A
La Hierba del Diablo,Horror,3.8,50,1h 20m
Abduction Chronicles,Horror,8.6,37,2h 6m
Masacre en el Delta,Horror,N/A,37,N/A
All of it Ends,Horror,N/A,37,N/A
30 to 45,Horror,N/A,37,1h 58m
Shining,Horror,N/A,37,N/A
Mihrez 3: Cin Bebek,Horror,2.8,17,1h 18m
A Very Flattened Christmas,Horror,6.1,36,1h 35m
Night Demon,Horror,N/A,36,1h
Daemon Mind,Horror,4.9,33,1h 41m
Corpórea,Horror,5.2,7,N/A
Sorority Girl Massacre: Guts of Ecstasy,Horror,N/A,7,54m
Tóxico,Horror,5.9,13,1h 28m
Kabir Azabi 2,Horror,2.5,10,N/A
The Red Box Project,Horror,N/A,10,N/A
Morgan's Bedroom,Horror,N/A,10,1h 21m
Laberinto de sombras,Horror,6.7,8,1h 50m
The Fear of Phasmophobia: House of the Paranormal,Horror,N/A,8,13m
Dare to Stay,Horror,N/A,8,N/A
Evil in Me,Horror,N/A,8,1h 15m
The Prey,Horror,N/A,8,1h 19m
The Last Five Days: The Freak Building,Horror,3.8,58,1h 1m
Serena Versus,Horror,N/A,58,N/A
Horror-Scopes: Volume Two,Horror,8.5,18,1h 28m
Maya,Horror,7.0,8,1h 49m
Elf in the Hood,Horror,4.5,21,1h 16m
Night of the Red Moon,Horror,N/A,21,N/A
Obsession in Flesh,Horror,N/A,21,N/A
New Tokyo Poltergeist,Horror,5.2,7,1h 28m
Drive Recorder Spirit,Horror,N/A,7,51m
Slenderverse: The Rise and Fall of Slenderman,Horror,N/A,7,1h 56m
Kísértés az erdö mélyén,Horror,2.7,75,1h 18m
The Dream Ledger,Horror,N/A,75,N/A
Everything Decays,Horror,N/A,75,1h 4m
Tethered to the Ether,Horror,N/A,75,N/A
Induced 2,Horror,N/A,75,N/A
Lachrymose Primrose,Horror,6.3,40,1h 37m
Killer Hand Dryer,Horror,7.8,9,1h 58m
Phantom Lights: UAPs of the Forest,Horror,N/A,9,1h 21m
Isolation Zone 5,Horror,N/A,9,1h 28m
Inti No. 13,Horror,N/A,9,2h 7m
Bitches Giving Stitches,Horror,N/A,9,1h 20m
The Swift,Horror,N/A,9,33m
The Ritual Soul,Horror,N/A,9,1h 18m
Kanbalhi,Horror,9.0,6,1h 55m
Seytan1,Horror,5.5,7,N/A
The Circle of Death,Horror,N/A,7,1h 26m
Believe Me or Not,Horror,N/A,7,1h 30m
Golgota - Flor de Carne,Horror,N/A,7,1h 18m
Big/Bad/Wolf,Horror,4.0,7,N/A
Inside a spider,Horror,6.1,9,N/A
Dead Name,Horror,9.0,11,1h 24m
Yuanyang Lou,Horror,4.1,21,N/A
Case 19: Vichchhiya,Horror,N/A,21,51m
After Link,Horror,7.5,20,14m
Pemburu Saka,Horror,N/A,20,1h 29m
Oh...My Wife,Horror,N/A,20,1h 34m
Springsville,Horror,4.5,22,N/A
What Lives Here,Horror,N/A,22,N/A
Star crossed,Horror,N/A,22,N/A
The Devil's Wasteland,Horror,N/A,22,1h 36m
Tiny House,Horror,N/A,22,N/A
The Tattoo,Horror,N/A,22,1h 30m
Obscura,Horror,6.3,9,1h 29m
Strangers,Horror,7.4,8,1h 39m
Mom's Coming,Horror,N/A,8,2h 2m
Three Dead Cowboys,Horror,N/A,8,N/A
Amir,Horror,5.7,19,1h 10m
Rose's Last Session,Horror,5.4,24,N/A
Family Comes First,Horror,N/A,24,1h 5m
The Ghoul Haunting,Horror,N/A,24,N/A
Live Different,Horror,2.5,9,48m
Los visitados,Horror,7.6,5,N/A
Haunted New Orleans,Horror,N/A,5,N/A
New Year's Absolution,Horror,N/A,5,N/A
Winter Grae,Horror,N/A,5,N/A
O Procedimento,Horror,8.3,49,12m
The Evil Within,Horror,N/A,49,N/A
Der Dritte Gast,Horror,3.3,41,1h 13m
Khatarnaak Manzil,Horror,N/A,41,N/A
Hançer,Horror,1.6,7,N/A
Stab 4: Knife of Doom,Horror,5.4,14,1h 38m
Adopt me All hallows Eve II,Horror,N/A,14,18+
Forbidden Tapes - Anthology of Terror,Horror,4.7,7,N/A
Fara suflet,Horror,6.5,8,1h 35m
The Monsters Under Our Bed,Horror,5.8,12,2h 7m
Dreams of flesh,Horror,7.0,7,1h
Condemned,Horror,8.8,11,1h 12m
Anna,Horror,N/A,11,1h 15m
Alem-i Cin 5: Azap,Horror,4.3,9,1h 16m
Tobias: Dark Hallway,Horror,7.0,9,N/A
Prologue: Thalassophilia - A Cryptograph in Three Acts,Horror,N/A,9,15m
The Dog from a Graveyard,Horror,N/A,9,1h 33m
Terrors,Horror,N/A,9,1h 5m
Queen Dracula Sucks Again,Horror,N/A,9,N/A
Idiot Girls and School Ghost 2: Teaching Practice,Horror,N/A,9,1h 25m
Tragic,Horror,8.9,20,1h 36m
A Flicker of Life,Horror,N/A,20,N/A
Slasher Fetish,Horror,N/A,20,N/A
The Haunting of Lanquetot,Horror,3.7,10,1h 36m
Florence,Horror,N/A,10,1h 19m
Specter Predators,Horror,N/A,10,8m
The Last American Possession,Horror,N/A,10,1h 10m
ANiMA,Horror,N/A,10,1h 28m
Leatherbound,Horror,8.0,8,N/A
Changle Zhen Gui Shi,Horror,N/A,8,1h 28m
Love Blood & Aztec Demons: The Lost Films of Juan F. Moctezuma II,Horror,N/A,8,1h 34m
Satan Kingdom Babylon,Horror,N/A,8,1h 17m
La Maldición de Knoche,Horror,N/A,8,N/A
Bad Ben 14: Frankenstein,Horror,N/A,8,1h 46m
A New Dawn,Horror,N/A,8,1h
Escape the City,Horror,N/A,8,4h
The Sacrifice,Horror,N/A,8,1h
Midnight Harvest,Horror,N/A,8,N/A
Spooky Society,Horror,N/A,8,N/A
The Boy Inside the Cocoon,Horror,N/A,8,2h 6m
Hide Me Within Your Wounds,Horror,N/A,8,N/A
Mad Cow Massacre,Horror,N/A,8,1h 21m
ZZZ: Zombie Zone Zero,Horror,N/A,8,1h 15m
The Bell: Panggilan Untuk Mati,Horror,N/A,8,N/A
Bananahead,Horror,N/A,8,24m
Gone: The Movie,Horror,N/A,8,13m
A Time to Die,Horror,N/A,8,1h 45m
Stalker Jane,Horror,N/A,8,N/A
Cin Daveti,Horror,3.2,7,N/A
Mendebur,Horror,N/A,7,1h 33m
Rakshasa Tantra,Horror,N/A,7,N/A
Scream: The Fan Favorite,Horror,8.4,16,49m
Hellfire Hades II: 1980's Voodoo,Horror,N/A,16,2h 30m
Last Shark,Horror,N/A,16,1h 10m
Shoroter Joba,Horror,4.4,22,2h 3m
Amityville Webcam,Horror,3.8,15,1h 42m
Ghost Bowl,Horror,N/A,15,1h 30m
GOREphers: Final Gnaw,Horror,N/A,15,1h 2m
Maldoror,Horror,N/A,15,N/A
Ibu,Horror,N/A,15,1h 20m
Boney Island Reality Show,Horror,4.2,23,1h 27m
The Listening,Horror,N/A,23,N/A
Whispered Voices,Horror,N/A,23,1h 30m
Abductee,Horror,N/A,23,N/A
Nijari,Horror,N/A,23,1h 46m
The Vent,Horror,8.9,15,3m
The Haunting of the Blain Mayor,Horror,N/A,15,2h
Cintihar,Horror,2.6,10,1h 17m
Arbor Day,Horror,N/A,10,1h 5m
The Dark Eye,Horror,N/A,10,1h 59m
Yagna,Horror,5.9,1100,2h 11m
A Noiva,Horror,N/A,1100,1h 13m
Tennessee Bigfoot,Horror,N/A,1100,1h 5m
OINK the Dark Pig,Horror,N/A,1100,N/A
Peeling Off,Horror,N/A,1100,17m
The Book (El Libro),Horror,5.9,9,N/A
Dead Men,Horror,N/A,9,11m
Andrey Iskanov's Breaking Uroboros,Horror,7.2,31,N/A
Ilijah,Horror,N/A,31,TV-MA
Skinfolk,Horror,N/A,31,N/A
Protanopia,Horror,7.3,13,1h 15m
Sister II,Horror,N/A,13,1h 29m
Cose nere,Horror,N/A,13,1h 23m
The Hounds of Darkness,Horror,5.6,8,N/A
Shit Happens and Miracles Too,Horror,N/A,8,N/A
Velhan,Horror,6.2,17,1h 17m
La sombra del tiburón,Horror,6.2,17,1h 29m
Fear Forget My Name,Horror,N/A,17,N/A
Histórias Estranhas 2,Horror,N/A,17,1h 22m
Zombie Chronicles: Regeneration,Horror,N/A,17,N/A
Agnes Beauty is a Painted Hell,Horror,N/A,17,14m
Incubus the evocation,Horror,N/A,17,N/A
Are Vampires Real,Horror,N/A,17,45m
Bunny Man Slaughter,Horror,5.0,11,N/A
He's Watching You,Horror,N/A,11,N/A
Waltz,Horror,N/A,11,N/A
Horrorathon Volume 3,Horror,6.0,10,1h 33m
Slenderverse: An Artistic Movement,Horror,N/A,10,1h 45m
Spending Some Time Together,Horror,6.9,29,2h 26m
The Actor the Nurse & The Cryptid,Horror,N/A,29,2h 11m
Aphasia,Horror,4.5,17,N/A
Embryonic,Horror,N/A,17,1h 15m
Cursed,Horror,N/A,17,N/A
Kara Cin Laneti,Horror,3.9,19,N/A
Interlopers,Horror,N/A,19,1h 46m
A.R.C.A,Horror,N/A,19,52m
The Evangelist,Horror,N/A,19,N/A
Krapiva: Tsvetok smerti,Horror,6.1,56,1h 21m
Ghostly Secrets of Hotel San Carlos,Horror,N/A,56,1h 23m
A Hot Mess,Horror,N/A,56,N/A
The Faceless Man Project,Horror,N/A,56,1h 29m
Slender: Demoniac,Horror,N/A,56,N/A
The Scarlet Fry Collection,Horror,N/A,56,N/A
Tie Die,Horror,N/A,56,1h 20m
Zah-Har Cin Ahalisi,Horror,3.8,9,N/A
Monster Girls,Horror,N/A,9,N/A
The Freaks of Fancy,Horror,N/A,9,1h 38m
LOON!,Horror,7.6,6,N/A
Good Boy,Horror,N/A,6,13m
The House on the Lake,Horror,N/A,6,1h 10m
Mr. Squids,Horror,N/A,6,1h 6m
Devil's Punchbowl,Horror,4.2,27,N/A
Drone,Horror,N/A,27,1h 24m
Hishkenstien: After Dark,Horror,N/A,27,1h 2m
Peccatum,Horror,1.9,23,1h 8m
Gizlenen,Horror,3.6,8,N/A
Don't Open the Book,Horror,N/A,8,N/A
Alter-Ego Film Project,Horror,N/A,8,N/A
Mothershucker,Horror,N/A,8,1h 15m
Blood Fight,Horror,N/A,8,1h 19m
Blurred Lines,Horror,N/A,8,47m
Toll House Horrors,Horror,N/A,8,N/A
Der Doktor - L'ombra della morte,Horror,5.3,18,N/A
Cheongsam Merah Darah,Horror,5.7,11,1h 30m
Archai,Horror,N/A,11,1h 27m
Les Écorchés - Partie 1,Horror,N/A,11,1h 50m
La cárcel Maldita,Horror,5.4,5,1h 27m
Tales of the Forgotten,Horror,5.8,9,2h 50m
Dead Talk Tales: Volume I,Horror,6.6,27,1h 38m
Santa Crawls,Horror,N/A,27,N/A
Blue Caveman,Horror,N/A,27,N/A
The Mini Lights,Horror,N/A,27,1h 20m
A Party for Karl Marx,Horror,N/A,27,1h 14m
Keo=peul-ji-ok,Horror,5.6,8,1h 34m
Psychomorphosis,Horror,N/A,8,48m
Suprema,Horror,N/A,8,1h 38m
Abaasylaakh Khaus,Horror,7.2,7,1h 10m
Blood Red River Bed,Horror,6.3,20,N/A
I'm Seeing Things,Horror,N/A,20,54m
The Wildman Massacre,Horror,8.6,37,1h 30m
Tent Burner,Horror,N/A,37,54m
Pharism: Prologue,Horror,N/A,37,1h 18m
Where the Mountain Women Sing,Horror,5.9,9,15m
No Budget Theater Double Feature,Horror,N/A,9,1h 37m
As Close to Me As Always,Horror,N/A,9,1h 37m
Fatal Exposure,Horror,N/A,9,18m
...Mayombe Paula?,Horror,N/A,9,N/A
Malee,Horror,3.6,11,1h 25m
Thayyal Machine,Horror,N/A,11,N/A
Apostando con el diablo,Horror,N/A,11,1h 43m
Only Mom,Horror,N/A,11,1h 22m
Naalkane Aayama,Horror,5.4,1700,1h 48m
Jyukinshi,Horror,3.0,10,1h 43m
Written,Horror,N/A,10,45m
Tapeface,Horror,N/A,10,46m
Halloween the 31st: The Curse Continues...,Horror,N/A,10,N/A
Erotik 2: The Beyond,Horror,N/A,10,1h 21m
Adrian,Horror,N/A,10,N/A
Jungwa,Horror,N/A,10,1h 21m
Five Nights at Freddy's: Shadow of Vanny,Horror,N/A,10,1h 21m
Web,Horror,N/A,10,1h 11m
Balaayen,Horror,N/A,10,N/A
Malvila Farm,Horror,N/A,10,N/A
The Days Left,Horror,N/A,10,47m
Daughters of the Naked goddess,Horror,N/A,10,N/A
Midnight at the Limbo Lounge,Horror,N/A,10,N/A
I am the girl 3 me and my girlfriend,Horror,N/A,10,N/A
Darkness,Horror,N/A,10,12m
Dreams of the Dead,Horror,N/A,10,1h 22m
Death Perception,Horror,N/A,10,1h 46m
This Is Not A Lost Film by Khavn,Horror,N/A,10,1h
Cin Cukuru,Horror,N/A,10,1h 10m
Mashaarojinn,Horror,9.0,20,1h 39m
Troubled Chairs,Horror,7.8,14,N/A
Horror Unmasked,Horror,3.5,18,Not Rated
Into Nightmares,Horror,N/A,18,1h 25m
Ridin the Clown,Horror,N/A,18,1h 5m
Fábrica do Medo - Edição Comemorativa,Horror,N/A,18,1h 13m
Ghost Ahead,Horror,N/A,18,N/A
Helen,Horror,N/A,18,N/A
Keltainen joutsen,Horror,N/A,18,1h 25m
Midnight Perturbation,Horror,8.6,12,1h 21m
Gla,Horror,N/A,12,N/A
Your Loving Mother,Horror,N/A,12,1h 54m
Recalculating,Horror,N/A,12,1h 30m
Rainbows Over Plantation,Horror,N/A,12,1h 20m
T.C.O,Horror,N/A,12,1h 23m
Don't Open the Box,Horror,7.0,8,45m
Pacha,Horror,N/A,8,1h 30m
Katala - Oyun Gecesi,Horror,4.5,11,N/A
The Dead of Night,Horror,N/A,11,N/A
Cin Bebek: Kabus,Horror,N/A,11,1h 22m
Cryptic Triptych,Horror,8.0,8,N/A
Ondu Pishachiya Kathe,Horror,N/A,8,N/A
Squelch,Horror,N/A,8,1h 32m
Nellie's Bathroom Window Movie,Horror,N/A,8,N/A
Korban Jatuh Tempo,Horror,N/A,8,N/A
Frica De Noapte,Horror,N/A,8,N/A
Love Bites,Horror,N/A,8,1h
La Cabane À Sang 2024,Horror,N/A,8,N/A
Time Traveler's,Horror,N/A,8,N/A
Prethangalude Koottam,Horror,N/A,8,N/A
Anagana O Rajkumarudu,Horror,N/A,8,N/A
The Witch Doll of Aliester Croweley,Horror,N/A,8,16m
epic gost movie,Horror,N/A,8,1h 7m
Adipocere,Horror,N/A,8,N/A
Ummeed,Horror,N/A,8,N/A
Dead-End,Horror,N/A,8,46m
Konodoga wa Saisei Dekimasen: The Movie,Horror,N/A,8,N/A
Gadi,Horror,N/A,8,1h 17m
Witch's Lair,Horror,N/A,8,8m
The Call of Cthulhu Pt. 3 - Madness from the Sea,Horror,N/A,8,N/A
Ifritin Mührü,Horror,N/A,8,N/A
Inziva,Horror,N/A,8,1h 34m
White Muscle Daddy,Horror,N/A,8,2h 15m
Biswas Villa-An Unfinished Story,Horror,8.6,21,54m
Penumbra: Requiem,Horror,N/A,21,1h 31m
The Pray,Horror,N/A,21,N/A
Hi8 Resurrectio Director's Cut,Horror,N/A,21,1h 17m
3 Strikes You're Dead,Horror,N/A,21,N/A
Halloween: The Evil of Michael Myers,Horror,N/A,21,N/A
Harruk,Horror,4.5,22,1h 10m
The Bloodsummer Diary,Horror,N/A,22,1h 45m
Ölümcül Davet,Horror,N/A,22,N/A
Gentleman Caller,Horror,8.5,9,1h 43m
Green Spaces,Horror,N/A,9,47m
Synthwave Horror: The Cabinet of Dr. Caligari,Horror,N/A,9,N/A
A Witch Lives in the Attic,Horror,N/A,9,1h 28m
City of Oz,Horror,N/A,9,N/A
Stay Evil,Horror,N/A,9,1h 27m
Pierrot è un assassino,Horror,N/A,9,2h
Into Pitch Black,Horror,N/A,9,N/A
Shuigui Bride,Horror,N/A,9,1h 19m
The Hay Man,Horror,N/A,9,1h 14m
Devil on Stalk,Horror,N/A,9,11m
Here Lies Daniel,Horror,N/A,9,11m
Mritojibi,Horror,N/A,9,50m
Stickman,Horror,N/A,9,1h 54m
Alaikyaa,Horror,N/A,9,N/A
Kanakamahalakshmi,Horror,N/A,9,N/A
Vefk-i Cin Sekar,Horror,N/A,9,1h 24m
El Juego 2: La Maldición del Bosque,Horror,5.6,25,1h 37m
Yong Sari,Horror,N/A,25,1h 30m
Suhaila Bint Duaim,Horror,N/A,25,2h 36m
Mister E,Horror,N/A,25,N/A
Tears for life,Horror,N/A,25,N/A
Sen Alma,Horror,N/A,25,1h 10m
Maranayudham,Horror,N/A,25,2h 21m
Tienes 24 horas,Horror,N/A,25,1h 1m
Dream of Deceit,Horror,N/A,25,N/A
Un ciel noir dans la station 13,Horror,N/A,25,1h 30m
The Lonely Ones,Horror,N/A,25,N/A
The Greeter,Horror,N/A,25,N/A
Ateet Ek Prem Kahani,Horror,N/A,25,N/A
Infrastrata,Horror,N/A,25,1h 5m
Scary Campfire Stories,Horror,N/A,25,50m
Doom Walker,Horror,N/A,25,1h 5m
As Mortes de Hera,Horror,N/A,25,1h 10m
Never Have I Ever,Horror,N/A,25,N/A
Ucube: Son Efsun,Horror,2.7,9,N/A
You Feel Like You're Being Watched,Horror,N/A,9,43m
Doll,Horror,N/A,9,N/A
Doors. Hotel Mystery,Horror,N/A,9,13+
John,Horror,N/A,9,1h
Five Nights at Freddy's: La Storia Di Giovyx 2 (Fan-Film),Horror,N/A,9,N/A
A Lenda dos Quatro,Horror,N/A,9,N/A
I Curse This Land,Horror,3.9,87,1h 26m
Destination: Hollywood California,Horror,N/A,87,N/A
Unvexed,Horror,N/A,87,N/A
El día de la tormenta,Horror,N/A,87,N/A
Sounds Like A Great Project!,Horror,N/A,87,1h 15m
Manju Maria,Horror,N/A,87,2h 45m
Rami Noda,Horror,N/A,87,N/A
Sidequest!,Horror,N/A,87,1h 20m
Atesten Dogan,Horror,N/A,87,1h 18m
There's Something About Knuckles Saga,Horror,N/A,87,46m
La Llorona Evil Awakens,Horror,N/A,87,N/A
Drops from Hell,Horror,N/A,87,N/A
Diary of A Necro Piggy,Horror,N/A,87,1h 30m
Nicole Russin-McFarland's the Masque of the Red Death,Horror,N/A,87,50m
The Dark Beam,Horror,N/A,87,1h 30m
Lucid Creek,Horror,N/A,87,1h 20m
Unwelcome Home,Horror,7.6,7,1h 15m
Resolver,Horror,N/A,7,N/A
Conexão com o Mal,Horror,N/A,7,2h 13m
Zuhruf Saye,Horror,4.1,12,N/A
Vebal,Horror,4.6,13,N/A
Silent Hill Stories,Horror,N/A,13,N/A
Ciudad Oculta,Horror,4.5,13,1h 36m
Büyücü,Horror,N/A,13,N/A
Twelve Shadows Film Anthology,Horror,N/A,13,N/A
Shadows,Horror,N/A,13,1h 24m
The Resurrection of Amy Barlow,Horror,N/A,13,Not Rated
Night of the Howling,Horror,N/A,13,1h 10m
Dear Mother Ghost,Horror,N/A,13,1h 15m
Christmas Spirit,Horror,N/A,13,2h 30m
The Witch of Hamsann,Horror,N/A,13,N/A
The Lights,Horror,N/A,13,1h 31m
Sirna Dalane Pati,Horror,N/A,13,45m
Udhabaani 2,Horror,N/A,13,2h 30m
Alem-i Cin 5: Azap,Horror,N/A,13,N/A
Reefer Monster Madness,Horror,N/A,13,N/A
El banquete,Horror,N/A,13,1h 18m
The Tooth Fairy and Other Twisted Tales,Horror,N/A,13,1h 24m
On the Trail of Bigfoot: The Ancients,Horror,6.2,7,2h 20m
Lacerta,Horror,N/A,7,N/A
Bo Alajen,Horror,N/A,7,N/A
Il bambino i due furfanti e la strega,Horror,N/A,7,1h 35m
The Pandemic Dilemma,Horror,N/A,7,2h 6m
Soul Harvest,Horror,N/A,7,N/A
Kaalima,Horror,N/A,7,N/A
Bannkorb,Horror,N/A,7,19m
Krampus (MM),Horror,N/A,7,N/A
Rebel,Horror,N/A,7,1h 29m
Once Passed On,Horror,6.6,7,1h 31m
Strange Future,Horror,N/A,7,N/A
The Massacre,Horror,N/A,7,N/A
Messpsycho Evil,Horror,N/A,7,N/A
London After Midnight,Horror,N/A,7,1h 4m
The Other Side,Horror,N/A,7,N/A
Proyecto Fantasma,Horror,N/A,7,2h
Static: An Anthology,Horror,N/A,7,1h 20m
Ahbar,Horror,3.0,15,1h 20m
Grietas,Horror,N/A,15,10m
Bhootarth,Horror,N/A,15,N/A
Taped Up Familys,Horror,4.3,76,N/A
Neath's Love Story 3,Horror,6.4,12,1h 40m
The Doomsday Virus,Horror,N/A,12,2h 30m
The Crude Crypt Vol 3,Horror,N/A,12,1h 15m
The Roost,Horror,N/A,12,57m
Cin Günü,Horror,N/A,12,1h 20m
Interview with an Exorcist,Horror,N/A,12,N/A
The Statement,Horror,N/A,12,N/A
Project Mutationem: The Second Collection,Horror,8.1,7,1h 43m
Ifrit,Horror,N/A,7,1h 14m
Frights and Fears Vol 2,Horror,N/A,7,N/A
Black Vale: Wolfsbane,Horror,N/A,7,1h 28m
Leave This House,Horror,N/A,7,N/A
The Man-Tis,Horror,N/A,7,1h
Laberintos del Subconsciente (Una Película de Arte y Ensayo),Horror,N/A,7,1h 12m
The Lustful Dead II,Horror,N/A,7,N/A
Sinister clown till death do us apart chapter 2,Horror,N/A,7,N/A
Le discours des songes,Horror,N/A,7,1h 10m
Into the Dead of Night,Horror,N/A,7,1h 3m
No One's Laughing,Horror,N/A,7,42m
Creepy Uncle Frankie,Horror,N/A,7,N/A
Rahha,Horror,2.7,13,2h 15m
Athma,Horror,N/A,13,N/A
Offline: O Filme,Horror,N/A,13,1h 9m
Rent4Ghost,Horror,N/A,13,1h 30m
EverMoreOutThere,Horror,N/A,13,N/A
Belldoor,Horror,N/A,13,N/A
Five Nights at Freddy's Minecraft Roleplay Movie,Horror,N/A,13,1h 24m
Vessel,Horror,N/A,13,N/A
Gregório & as Patricinhas,Horror,N/A,13,N/A
Baby Pillows,Horror,N/A,13,Not Rated
Dukhad patr,Horror,N/A,13,1h 9m
Bet on Black,Horror,N/A,13,N/A
Cin Hapishanesi,Horror,N/A,13,1h 15m
Le tueur du premier mai,Horror,N/A,13,1h 7m
The killer duck,Horror,N/A,13,47m
Réfractions,Horror,N/A,13,1h 3m
Love Like Fear,Horror,N/A,13,1h 30m
House 107,Horror,N/A,13,N/A
Beneath the Floorboard,Horror,N/A,13,6m
The Watchers Roblox movie,Horror,N/A,13,35m
The Follower,Horror,N/A,13,1h 30m
Twisted vision 2024,Horror,N/A,13,N/A
The Secrets of a Drone,Horror,N/A,13,2h 8m
Corridor 13,Horror,N/A,13,1h 41m
